#Id	Organism	TaxonID	Full Taxonomy	 Doubling Time	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo
GCA_000742735	Corynebacterium glutamicum	1718	Bacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium.	1.2	0.5512831091674231	0.5530448748937874	0.5800888888888889	2777.0	0.5418357623293898	0.8775281123904329	0.8437169486886289	3145677.0	385257.0	2654061.0	56.0	49.88344660095748	52.179446061991484	58.126435552377075	33.64577257672776	36.62071870841556	47.98864958681461	54.0	0.9207737555612245	4.034016761367652	0.18945617193811742	1.351497199632073	-3.2714517291066287	-6.0472222222222225	-1.5340828314121095	-1.9818240740740745	16.0	15.0	0.7792581922938423	6.0	6.0	1633.0	618.594	1423.0	501.296	100.0	9.143071485363775	2.48110127508379	2.8773725159248373	313.0	-9.823132443161315	-14.273493323709852	4.450360880548538	-10.194230769230773	-14.013461538461534	3.819230769230769
GCA_000007765	Coxiella burnetii RSA 493	227377	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella.	8.0	0.4327789646756189	0.43397683994221575	0.4708750658935161	1823.0	0.42391294971434906	0.9159541939205555	0.7840008500055882	1995281.0	167695.0	1564302.0	41.0	53.61081900470333	54.45593339545087	58.71499747196786	53.950016996857464	52.22774115852417	58.18892508555673	54.0	1.2813960124114303	3.9886200880286293	0.8340704100817771	1.9388122745229108	-2.862199670872202	-4.838703703703703	-1.2860742512342305	-1.7746951851851853	17.0	16.0	0.7054306088864509	1.0	1.0	778.0	360.58	678.0	259.036	100.0	6.0157218069333425	2.6481329375396134	2.718366067580076	234.0	-7.416612806702573	-10.270562537402753	2.85394973070018	-7.238461538461538	-10.703846153846156	3.4653846153846155
GCA_000011905	Dehalococcoides mccartyi 195	243164	Bacteria; Chloroflexi; Dehalococcoidia; Dehalococcoidales; Dehalococcoidaceae; Dehalococcoides.	19.0	0.49649552205596037	0.4981204177402691	0.5021109770808203	1492.0	0.40604026845637586	0.9074483575102741	0.8806738698527611	1469720.0	136025.0	1294344.0	45.0	50.66467140877797	50.239086978167535	57.63678082110052	48.72349818109496	47.17582130283738	56.19740721386857	50.0	1.9586536480860974	3.7797304506484304	0.9280301676472422	2.0751382418100857	-4.857364185110664	-5.989399999999998	-1.7153155868544616	-1.8806176000000001	17.0	16.0	0.8176943699731903	1.0	1.0	1045.0	419.39	1037.0	328.664	99.68	3.022452643825374	2.42175002386121	3.116491323229954	150.0	-8.311	-13.053348993288592	4.742348993288591	-8.32	-13.604	5.284
GCA_000008565	Deinococcus radiodurans R1	243230	Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus.	1.5	0.6757020075490421	0.6779178688732829	0.6488174328992825	2997.0	0.6704457455806633	0.9068251210557644	0.906043346817006	3060986.0	285207.0	2773386.0	47.0	36.53040991645578	48.354790133952065	57.97910871316442	29.376656114364668	39.120894009944195	50.827715513013125	53.0	1.0729155793966507	4.152590814850916	0.9656381153042121	1.8021674721433092	-3.120947930574099	-7.192264150943396	-1.9802083778371244	-2.342813962264151	18.0	17.0	0.6056056056056056	3.0	3.0	1104.0	628.65	1275.0	812.832	100.0	8.167513330206283	2.528346706359941	3.3296432368243756	501.0	-15.610504913588615	-19.47222975262623	3.8617248390376147	-11.833333333333334	-18.045098039215684	6.211764705882352
GCA_000018665	Delftia acidovorans SPH-1	398578	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Delftia.	4.62	0.675416762749326	0.6775527080108986	0.6064104305310335	5975.0	0.6618119694779124	0.888385306628106	0.8765984082190299	6767514.0	755354.0	5932392.0	79.0	32.97111362937775	44.04257585761074	55.52589232503866	33.483391882088355	39.06882248117989	49.78176906322892	54.0	1.0426802518348548	3.8481358625500866	0.5653538319517059	1.1107477790859976	-3.8685687981252075	-5.742777777777777	-1.5673479209909769	-1.6748262962962963	17.0	17.0	0.9278661087866109	5.0	5.0	3254.0	1112.406	3038.0	1136.766	100.0	6.9367177398184205	1.7509172082249196	3.037741450434347	1339.0	-11.39818836936484	-21.004290263113795	9.606101893748953	-10.01346153846154	-16.174999999999997	6.161538461538461
GCA_000025945	Desulfotalea psychrophila LSv54	177439	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacterales; Desulfobulbaceae; Desulfotalea.	27.0	0.4773685856090708	0.47868889347259463	0.44494572113351194	2996.0	0.41551788446460786	0.8504672923721321	0.8224317367711657	3523383.0	526861.0	2897742.0	63.0	54.63800659559839	54.347231045556185	58.86684860676599	45.36918368872142	45.54179635832095	55.605833452332504	51.0	2.0447089338887627	4.42015139731063	0.9002660129162651	2.260599135368334	-4.2091191191191175	-6.427843137254903	-1.3632992726059463	-1.531241568627451	17.0	17.0	0.8708277703604806	7.0	7.0	1821.0	642.016	1671.0	474.918	99.99	3.8999537254470824	2.0047852004249918	3.29640166839994	1158.0	-6.871376545272302	-11.885098563314402	5.013722018042098	-6.53265306122449	-11.595918367346938	5.063265306122449
GCA_000016165	Desulfotomaculum reducens MI-1	349161	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum.	20.0	0.4321892704640423	0.4334300278743111	0.45869661593024974	3392.0	0.3493947338676106	0.8594488961515522	0.8365759412699856	3608104.0	507123.0	3018453.0	68.0	54.66591765937754	55.352797893583315	59.45197998836396	47.74119217057826	45.6412028645234	56.009135115020946	55.0	3.9613564853859806	6.3336213457831745	1.440478304236714	1.8279192767303958	-6.998672957829523	-8.91851851851852	-1.931782730757893	-2.446175185185185	16.0	15.0	0.7066627358490566	8.0	8.0	2752.0	1098.584	3006.0	889.974	99.96000000000001	3.374286088960246	2.396706768392983	3.254443099679044	676.0	-7.984955726092091	-10.388589138134593	2.403633412042503	-10.220754716981133	-11.128301886792451	0.907547169811321
GCA_000195755	Desulfovibrio vulgaris str. Hildenborough	882	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio.	14.0	0.6341339048373362	0.6361297995973317	0.605814562598219	3379.0	0.6155168028590621	0.8769035341086092	0.8655600418722895	3570858.0	439560.0	3090792.0	66.0	41.657674819962466	51.2552095234694	58.68325461719614	35.27096379835207	41.67659130445169	52.73553101184917	55.0	1.5333888081136027	3.891582573999052	0.6070658229346008	1.024652315440888	-5.137738976028401	-6.931818181818182	-1.9313710210121426	-1.9869570909090908	18.0	17.0	0.8239124001183782	5.0	5.0	2296.0	836.724	2326.0	876.67	100.0	4.936953661543256	2.033764144573243	3.3414201753626513	897.0	-13.051988121287902	-17.863888715223506	4.811900593935605	-10.928846153846154	-16.29807692307692	5.369230769230769
GCA_000018145	Dinoroseobacter shibae DFL 12 = DSM 16493	398580	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Dinoroseobacter.	4.08	0.6641981129688518	0.6663617101649072	0.6420161397010187	3546.0	0.615096671459638	0.8985231624368268	0.8864975680707962	3789584.0	384555.0	3359457.0	42.0	37.69204151207807	48.338068261342656	58.29385545760004	34.24805123486103	42.83004691859652	55.599167715469534	53.0	1.7634221961189762	4.235665491412664	0.9405843616069886	2.155962761134391	-4.934647490129704	-6.557358490566037	-2.165407185561203	-2.3171113207547167	17.0	16.0	0.8804286520022561	2.0	2.0	2359.0	958.78	2381.0	1093.972	100.0	4.973103930087595	2.688780475890187	3.6664420702168243	995.0	-13.534049166431195	-20.199632664594517	6.665583498163323	-11.213725490196078	-17.888235294117646	6.674509803921568
GCA_000012565	Ehrlichia canis str. Jake	269484	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Ehrlichia.	28.0	0.30991183655976945	0.31036322563227553	0.326482464497981	925.0	0.2328358019882252	0.7252131130088287	0.7168513265857053	1315030.0	361353.0	942681.0	35.0	39.53666840013113	54.14159687822587	60.22846636721844	38.28655407618362	50.36145312253463	58.48905491936906	52.0	4.121306828621617	6.231071568083966	3.777927573630414	4.540146927598939	-2.272972972972974	-4.48826923076923	-0.8475973621621591	-1.4274376923076924	17.0	17.0	0.8951351351351351	1.0	1.0	285.0	107.622	175.0	64.586	99.96000000000001	3.3977835044380478	2.277541754644439	2.325913782142517	160.0	-5.085454545454546	-6.81771645021645	1.7322619047619046	-5.668627450980392	-7.286274509803922	1.6176470588235299
GCA_000013145	Ehrlichia chaffeensis str. Arkansas	205920	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Ehrlichia.	19.0	0.315612374051413	0.3160672806745414	0.33029437111625165	883.0	0.29882782654447493	0.7813369289469567	0.7690852609313682	1176248.0	257202.0	904635.0	36.0	40.567087251012396	54.714692715905585	60.37289978663774	38.78209446598047	50.508730119363214	58.14336738200553	52.0	3.8159944543867317	6.159913678847567	3.5359064634607913	4.695241158654693	-2.3155782312925153	-4.48	-0.8657726530612215	-1.3622242307692307	18.0	17.0	0.8980747451868629	1.0	1.0	253.0	105.964	176.0	64.664	99.99	4.157734921151319	2.497516323238241	2.498052160659955	183.0	-5.109409761634506	-7.021770715096482	1.912360953461975	-5.626274509803923	-7.9411764705882355	2.3149019607843138
GCA_000017665	Cronobacter sakazakii ATCC BAA-894	290339	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Cronobacter.	0.23	0.5805813659303053	0.5826716769251549	0.5254103315199703	3901.0	0.46754479076200584	0.8778707770604753	0.8595763228094304	4368373.0	533506.0	3754950.0	81.0	41.45345299482521	45.099548211278716	55.72500756791216	35.30081749531391	35.50969969318719	47.93351924028863	54.0	1.7471442070737464	4.289503355097419	0.14313040374945984	1.3592621689529965	-4.902414146591474	-5.939999999999999	-1.6369283188108756	-1.6931671698113209	17.0	17.0	0.9013073570879262	7.0	7.0	2801.0	909.544	2601.0	782.162	100.0	5.310014430877041	1.5568580353527464	2.5967754532668694	398.0	-9.32733316221766	-16.274573921971253	6.947240759753593	-8.49423076923077	-13.994230769230766	5.5
GCA_000007785	Enterococcus faecalis V583	226185	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus.	0.5	0.38087812964618145	0.3818766736171483	0.39944645328333556	3112.0	0.31280698295785814	0.8882919400092789	0.8615324091035792	3218031.0	359480.0	2772438.0	67.0	47.277460857667336	52.65798874965056	58.64510049684382	38.193946894613795	40.47368975802999	52.08387760543528	62.0	4.679228013002383	6.560969557841755	2.364282776413518	2.6787046725959445	-6.4139749357326306	-9.187580645161292	-1.7904595115681274	-1.8045648387096775	16.0	15.0	0.8280848329048843	4.0	4.0	2651.0	1044.238	2639.0	752.526	99.53	2.7094723328651877	1.7487299096912126	2.3878442668212587	327.0	-5.552038640906063	-8.514223850766156	2.9621852098600936	-5.511754385964912	-9.410526315789474	3.8987719298245613
GCA_000011605	Pectobacterium atrosepticum SCRI1043	218491	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Pectobacterium.	0.2	0.5224406372191749	0.524097242807751	0.5026064473080613	4300.0	0.42441358658955464	0.862401385144882	0.8404624864164214	5064019.0	696802.0	4256118.0	75.0	50.685697372659746	51.292658299117804	57.91652115221906	41.69180227153341	41.099770920072416	51.772876164005396	57.0	1.8848372695941837	4.092081138618347	0.3932846829502798	1.3210089143299486	-4.6456232558139385	-5.803859649122804	-1.5567326325581492	-1.722778596491228	17.0	17.0	0.9051162790697674	7.0	7.0	3021.0	1014.756	2781.0	802.836	100.0	4.668959000682888	1.6669257840961196	2.548449464463781	271.0	-8.217121564974383	-13.654310666045646	5.4371891010712625	-8.603571428571428	-13.230357142857143	4.626785714285715
GCA_000801205	Escherichia coli str. K-12 substr. MG1655	511145	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia.	0.35	0.5185429788925745	0.5203725157115674	0.5170560352124598	4387.0	0.41552968788895345	0.88947559227412	0.8679742694956966	4636831.0	512483.0	4024650.0	85.0	48.61658197498043	49.02777991782841	57.031764558354965	37.416280928622285	37.20955265284819	49.208742748742324	58.0	1.8010446653752592	4.3382707723637575	0.3668709806075191	1.4124775917592522	-4.670031912468643	-5.896206896551725	-1.5167909049464434	-1.724231724137931	17.0	17.0	0.8933211762024162	7.0	7.0	3027.0	990.28	2787.0	783.222	100.0	5.704244873485874	1.595792675633014	2.4771060797877573	209.0	-8.580573636150785	-13.60008194802154	5.019508311870756	-8.40909090909091	-13.39818181818182	4.98909090909091
GCA_000014645	Francisella tularensis subsp. novicida U112	401614	Bacteria; Proteobacteria; Gammaproteobacteria; Thiotrichales; Francisellaceae; Francisella.	3.0	0.3310299093008448	0.3316574516796314	0.368819462676118	1758.0	0.25515513942676515	0.9112433253701118	0.8921242639517369	1910031.0	169528.0	1703985.0	37.0	41.47441737618688	53.42737458103304	59.72955774296035	38.33693153433969	45.02134898797445	56.064178752815685	57.0	4.041322712938193	6.6028941403746515	3.59683361317423	4.665521479541625	-3.063833902161552	-5.672807017543859	-0.8784526166097807	-1.2805631578947367	17.0	16.0	0.9266211604095563	3.0	3.0	866.0	241.212	711.0	137.938	100.0	4.552437965225777	1.7391926871934231	2.0936147441311297	131.0	-4.508228571428571	-7.679462857142857	3.1712342857142857	-5.189818181818181	-8.461818181818183	3.2720000000000007
GCA_000400875	Fusobacterium nucleatum subsp. animalis 4_8	469607	Bacteria; Fusobacteria; Fusobacteriales; Fusobacteriaceae; Fusobacterium.	0.72	0.27402087439327216	0.2743630642208249	0.3140223192624939	2004.0	0.2197381825237874	0.9040714785118255	0.8528771701882175	2261267.0	216920.0	1928583.0	45.0	32.75364416381944	49.90997778884321	59.76905685655001	31.875379030005032	43.51936013602967	56.69587497141693	52.0	6.562849577264146	7.1728340300482145	4.943101871370017	5.102765767358934	-6.3244510978043715	-8.537500000000001	-1.3880147205588844	-1.7368680769230769	17.0	15.0	0.9096806387225549	5.0	5.0	1784.0	522.318	1754.0	321.26	44.54	-0.13837283065829278	2.715875883329028	2.77202147929585	468.0	-3.8919699999999997	-6.072895000000001	2.1809250000000002	-4.71	-6.845999999999999	2.1359999999999997
GCA_000007985	Geobacter sulfurreducens PCA	243231	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter.	6.0	0.6158392639615731	0.6176300878349392	0.5641560246720528	3430.0	0.6017538046671632	0.9175022442875541	0.9087020676810007	3814128.0	314657.0	3465906.0	47.0	42.38546452363624	50.849604954896066	59.321618036184674	46.48825556031249	49.15682631917634	58.30159710777208	56.0	2.000133760005758	3.9703064143296576	0.3637809715492508	1.678219060990973	-5.944094488188942	-6.957857142857144	-2.0363343248760644	-2.1116360714285713	17.0	16.0	0.8463556851311953	2.0	2.0	2731.0	964.116	2781.0	970.406	99.98	3.6518113173087157	2.967303536790451	3.926680986133108	1708.0	-11.315386878493674	-17.352703736393057	6.037316857899382	-7.91509433962264	-14.277358490566039	6.362264150943397
GCA_000011385	Gloeobacter violaceus PCC 7421	251221	Bacteria; Cyanobacteria; Gloeobacteria; Gloeobacterales; Gloeobacter.	72.0	0.6286342175392917	0.6305087472525561	0.6352734176042969	4430.0	0.5404910899614078	0.8934176915784202	0.894251987381893	4659019.0	496569.0	4166337.0	43.0	42.20371751020819	50.52223894136253	58.533520492625634	36.90208991445096	46.199467889485874	56.127194692128434	54.0	0.44219220048869534	2.1020026853118368	0.18104957912163935	0.8793785876223226	-3.2142121896162617	-4.671111111111111	-1.7612961760722463	-1.506845925925926	16.0	16.0	0.7139954853273137	1.0	1.0	1919.0	942.73	1896.0	986.518	100.0	4.65966256237297	2.8935638434801585	3.506930363128522	1116.0	-12.662759872900589	-17.754857013163868	5.092097140263277	-10.046153846153846	-17.484615384615385	7.438461538461538
GCA_000011685	Gluconobacter oxydans 621H	290633	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Gluconobacter.	0.94	0.6185651129364516	0.6204443620649296	0.6105718782791185	2387.0	0.5261476595824642	0.9074293170718529	0.8558400961004348	2702173.0	250142.0	2312628.0	54.0	42.71842846744267	49.20119819581973	57.19346231304479	35.92487213911274	40.7224112935805	51.413998020381584	54.0	0.7990699151306722	2.928689081436579	0.24445033228125526	0.9962263039246803	-3.689220779220778	-5.827222222222223	-1.8071687976539639	-2.134700740740741	16.0	16.0	0.8428990364474236	4.0	4.0	1441.0	532.604	1261.0	554.92	100.0	5.836065931988764	2.2578832567588285	2.9408605921559476	214.0	-12.495612416107381	-18.041359060402684	5.545746644295303	-11.91346153846154	-17.903846153846153	5.990384615384614
GCA_000060345	Gramella forsetii KT0803	411154	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gramella.	4.17	0.3730034954037518	0.37391598697572453	0.3890115599428497	3348.0	0.3137882706835455	0.8967925201364235	0.8872373445589206	3798465.0	392030.0	3370140.0	43.0	49.72498529495884	56.00622286877999	59.75375572329808	44.19467029957909	46.5177671839211	57.35698299133186	54.0	3.9761800915971017	5.764239871875806	3.087155675842362	4.171268125048442	-0.7495131421744388	-1.1929629629629632	-0.5895273357228148	-0.8092722222222223	0.0	0.0	0.9139784946236559	3.0	3.0	286.0	269.51	140.0	132.208	99.03	2.4182895533697546	2.706098877809675	3.0132314730554115	876.0	-4.263321385902032	-8.712308841099164	4.448987455197132	-3.8907407407407413	-9.907407407407405	6.016666666666668
GCA_000007945	Haemophilus ducreyi 35000HP	233412	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus.	1.8	0.3870426332183675	0.3882074192343317	0.39930118798043324	1509.0	0.30670127329835056	0.8962597596758007	0.8104576048217875	1698955.0	176250.0	1376931.0	47.0	45.02425426802827	49.775076481938726	57.732130928242114	36.13434080569626	39.678923059872574	51.36012583686001	56.0	3.5085216086119333	6.096024844117165	2.1711557760537388	2.7259946357189633	-3.940795228628228	-5.826964285714287	-0.996194287607685	-1.266392142857143	17.0	16.0	0.9324055666003976	6.0	6.0	963.0	232.65	812.0	140.884	99.98	4.253150341587898	1.3975919505664685	1.9411934928106305	45.0	-5.18515272244356	-9.092642762284196	3.9074900398406376	-6.59811320754717	-9.941509433962262	3.3433962264150945
GCA_000767075	Haemophilus influenzae	727	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus.	0.5	0.38773128937708445	0.3888591721736432	0.41601442056828425	1703.0	0.38177271307091576	0.898161269913993	0.869116433815604	1850897.0	188493.0	1608645.0	58.0	44.64136805753389	48.887062502515676	57.306634357918846	35.62249941102449	37.313763325361236	49.55002828951545	54.0	4.0580085352929	5.688815206166008	2.1791573732148337	2.6711269083452214	-4.199958871915386	-5.860370370370373	-0.9530437837837817	-1.3702755555555555	17.0	16.0	0.9453904873752202	6.0	6.0	1104.0	250.21	921.0	145.758	96.38	1.8739673750140469	1.3798999508071959	2.040466987741111	46.0	-5.127378984651712	-9.121021251475797	3.993642266824085	-7.078846153846154	-10.542307692307693	3.463461538461538
GCA_000011085	Haloarcula marismortui ATCC 43049	272569	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Haloarcula.	12.0	0.6315241971492711	0.6337913839487038	0.6411668228678538	3321.0	0.6216805044167135	0.8681831021582128	0.8520185836841849	3419774.0	450784.0	2913711.0	48.0	42.157849917537476	51.19012169031083	59.388372822364985	36.44609963710944	45.28397447230963	56.47492613778375	58.0	0.616158533149834	2.123737208963461	0.10785995175712401	0.9934994875039865	-2.2803011141222713	-4.404035087719297	-1.6486949051490614	-1.885100350877193	16.0	15.0	0.9081601927130383	3.0	3.0	882.0	646.422	992.0	670.65	99.95	3.863135872423609	3.4679726256163916	3.42630651910817	1161.0	-13.71215556225505	-18.019083509195056	4.306927946940006	-12.06607142857143	-18.6625	6.596428571428572
GCA_000006805	Halobacterium salinarum NRC-1	64091	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Halobacterium.	9.0	0.6872509219047682	0.6897814483526301	0.6644412652996344	2042.0	0.5848677248677249	0.9005475517056317	0.8940800967511799	2014239.0	200321.0	1800891.0	44.0	35.362118996277864	48.58126149321549	59.458889376409815	35.068992339709794	46.13124264295299	58.016048821972326	57.0	1.4494677759778682	1.865907346937326	0.6414008610413331	1.198604369505046	-2.1609010773751285	-4.502280701754387	-1.8228760333006897	-2.1157266666666668	15.0	15.0	0.8883447600391773	1.0	1.0	379.0	377.964	576.0	477.304	29.79	-0.5623373656646333	3.82791235062298	3.559864897486654	729.0	-16.204141315014724	-20.64529440628067	4.441153091265947	-12.370909090909091	-19.799999999999997	7.429090909090908
GCA_000009185	Haloquadratum walsbyi DSM 16790	362976	Archaea; Euryarchaeota; Halobacteria; Haloferacales; Haloferacaceae; Haloquadratum.	24.0	0.4883670220604615	0.48972949565319407	0.5031168931738104	2638.0	0.44688633408608774	0.7710677179269937	0.7451928080309173	3132494.0	717129.0	2334312.0	43.0	52.37570799250612	52.326424870472714	58.601933644335155	50.2016005092897	48.637607008713395	57.29817646668217	56.0	0.4731333940513449	1.6778067802175112	0.4017662713789142	1.0587590684639343	-1.8168612585291999	-3.9967857142857137	-1.2086010083396572	-1.53191	15.0	15.0	0.8567096285064443	2.0	2.0	564.0	426.772	561.0	336.198	99.36	2.7765263075489184	2.969173263174492	3.0176834389219094	503.0	-9.726934749620638	-12.23652124430956	2.509586494688923	-8.210714285714285	-11.498214285714283	3.2875
GCA_000007905	Helicobacter hepaticus ATCC 51449	235279	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter.	4.2	0.36389675864172355	0.36470818833049184	0.378158802134996	1742.0	0.29710552714638744	0.924218490328189	0.9075605870785362	1799146.0	136342.0	1632834.0	36.0	46.67879683966316	51.62995914027546	58.03936295433081	44.70232500513209	48.90522257666285	57.62549500036448	53.0	4.328210366929207	6.57563800324528	2.372659808645758	3.2778209597126664	-5.102766934557979	-6.243207547169811	-1.2093190815154986	-1.487303396226415	18.0	18.0	0.8668197474167624	1.0	1.0	1351.0	356.492	1180.0	226.592	99.58	2.8073594046551054	2.2959324125806155	2.7292565951490353	287.0	-5.579930994824612	-8.080040253018977	2.5001092581943647	-4.5568	-7.938000000000001	3.3812
GCA_000685745	Helicobacter pylori	210	Bacteria; Proteobacteria; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter.	2.4	0.3975979975461804	0.3985179216141698	0.42368045649072755	1452.0	0.38986056267114855	0.9191864915609658	0.8733764614651929	1604212.0	129642.0	1401081.0	35.0	47.50044324176445	47.913469691328174	56.536152546762544	47.73546532942456	47.540423482077344	56.438386984918225	53.0	3.7412756920601073	6.476589374867615	2.057592039771001	3.2719073944475263	-3.980123966942158	-5.727358490566037	-1.1958326584022025	-1.4413015094339623	17.0	17.0	0.8326446280991735	2.0	2.0	1032.0	278.298	837.0	181.762	99.98	3.7954756648114527	2.6000124082878378	2.8887494647679706	129.0	-5.862452830188679	-8.980069881201956	3.1176170510132777	-4.898	-9.8554	4.9574
GCA_000018565	Herpetosiphon aurantiacus DSM 785	316274	Bacteria; Chloroflexi; Chloroflexia; Herpetosiphonales; Herpetosiphonaceae; Herpetosiphon.	20.0	0.5119904406528961	0.513366939442529	0.5192811342906168	5083.0	0.4834302866576617	0.8314169489837608	0.8249322037183134	6346587.0	1069927.0	5235504.0	51.0	46.741229902263036	46.85922386572824	55.804605420125604	41.83479265561404	41.480271942135246	51.97771693688703	52.0	1.2874461303318212	3.481571930925581	0.13525680853604233	0.8835150225861579	-4.73922289986229	-7.019615384615386	-1.6225083375959184	-1.6369742307692308	17.0	16.0	0.7830021640763328	5.0	5.0	3587.0	1100.894	3448.0	971.824	99.99	4.671656761543645	1.7286168222731462	2.158639141249758	134.0	-10.274791420700513	-13.640550964187328	3.3657595434868166	-9.90192307692308	-13.546153846153844	3.644230769230769
GCA_000015145	Hyperthermus butylicus DSM 5456	415426	Archaea; Crenarchaeota; Thermoprotei; Desulfurococcales; Pyrodictiaceae; Hyperthermus.	2.0	0.5398000988370274	0.5413995086124791	0.5347674923946111	1681.0	0.5078570787608143	0.8424197274051788	0.8241419705211788	1667163.0	262712.0	1373979.0	45.0	51.16094317519546	52.67014118101383	58.02706173167914	46.319518567395654	48.30276759033752	55.01123041331116	67.0	1.915159708362996	4.760876847057399	0.6435277650667701	2.1585633360863095	-4.683331350386686	-6.271969696969695	-2.511581106484237	-3.314155454545454	15.0	16.0	0.4211778703152885	1.0	1.0	711.0	504.388	1108.0	631.61	100.0	7.347597973685001	4.230890194338939	4.201048730326311	1928.0	-15.14970238095238	-14.165416666666667	-0.9842857142857142	-14.674242424242426	-13.059090909090909	-1.6151515151515148
GCA_000017945	Ignicoccus hospitalis KIN4/I	453591	Archaea; Crenarchaeota; Thermoprotei; Desulfurococcales; Desulfurococcaceae; Ignicoccus.	0.83	0.5652338914820265	0.5669490095959301	0.568591576138746	1437.0	0.512841967403958	0.9231429060266443	0.9158830030411441	1297538.0	99725.0	1188393.0	45.0	41.21243293966674	44.70477362245157	55.9159078692834	38.065774036857896	42.30240393100876	52.48394726155515	63.0	1.7130271078040253	5.278000429627326	0.7169549910365204	2.2104532895037727	-4.507814892136399	-7.122698412698413	-2.4975615448851793	-3.2570657142857145	16.0	15.0	0.30410577592205984	1.0	1.0	803.0	457.43	892.0	542.668	100.0	9.005118531293487	4.921875264741972	4.848410174010653	2570.0	-15.567292971468335	-14.820139178844816	-0.7471537926235213	-15.51111111111111	-14.428095238095237	-1.0830158730158728
GCA_000011985	Lactobacillus acidophilus NCFM	272621	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus.	1.8	0.3521680020760276	0.35298498494334396	0.40617372577171573	1832.0	0.34407367959392765	0.9032033146732479	0.8737073376271595	1993560.0	192970.0	1741788.0	60.0	41.976154830972234	50.44893495473442	58.422798644403514	34.95611358393111	36.13654138588638	48.48157031780599	56.0	4.35211057093998	6.3644329914318805	2.9837920839255263	3.347577416548232	-5.045556768558954	-8.014642857142858	-1.3616392467248926	-1.6391964285714284	16.0	15.0	0.8362445414847162	4.0	3.0	1377.0	437.946	1315.0	278.534	99.56	2.7926004641238773	1.474243069753257	1.9700552115665209	69.0	-5.4024382022471915	-8.355224719101123	2.9527865168539327	-5.674509803921569	-9.741176470588236	4.066666666666666
