#Id	Organism	TaxonID	Full Taxonomy	 Doubling Time	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo	aSD_binding_summary	folding_energy_init_summary	folding_energy_diff_summary	NC_summary_info	NC_summary_novembre	SD_summary_all_info	SD_summary_ribo_info	SD_summary_all_motif_diff	SD_summary_all_binding_diff
GCA_000007605	Chlamydophila caviae GPIC	227941	Bacteria; Chlamydiae; Chlamydiales; Chlamydiaceae; Chlamydia/Chlamydophila group; Chlamydophila.	24.0	0.3986471883206429	0.3995343684547609	0.4003726933915099	966.0	0.3200177899971698	0.9065119014138522	0.8911563930151101	1173390.0	109698.0	1045674.0	37.0	49.31591797535359	54.692392309289325	59.77609364315635	46.87136610297511	50.408845723740384	59.05729056290455	52.0	1.9384095443440972	4.8751724236018585	1.4061348348831215	3.091077416558924	-3.0127329192546646	-4.398846153846153	-1.1170123395445115	-1.6902538461538463	17.0	17.0	0.8830227743271222	1.0	1.0	450.0	160.686	359.0	109.08200000000001	100.0	6.406770012053722	2.507930748151185	2.966586983538724	233.0	-6.391587136929459	-9.470632780082989	3.0790456431535267	-5.74313725490196	-9.329411764705881	3.5862745098039217	-0.15460737808551506	-0.10145365589727638	0.16473574134188426	-0.012024925625666026	-0.0783207024722046	0.5322747094609757	1.7840950070429344	0.2994968944099379	0.25871428571428573
GCA_000006985	Chlorobium tepidum TLS	194439	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobaculum.	2.0	0.5765614908273206	0.5785550620089794	0.545290590197935	2245.0	0.5640447048089771	0.8964929979683945	0.8801482728569533	2154946.0	223052.0	1896672.0	49.0	44.709175400952695	50.09562560435202	58.846350242310066	44.276257594159354	45.70368072406156	56.60149064433378	54.0	0.4885340380777621	2.8316738395665513	0.2255898637320267	2.1419730818021328	-2.0606862745098127	-2.557222222222222	-1.2440101426025003	-1.0917033333333337	17.0	16.0	0.7599109131403118	2.0	2.0	642.0	383.092	514.0	309.66200000000003	100.0	7.1529820491502925	2.551851557917189	3.1718978532325104	965.0	-8.787328395061726	-15.186133333333334	6.398804938271606	-5.5377358490566015	-13.856603773584904	8.318867924528304	-0.19548116742896576	-0.3698043819360751	0.30006587242137894	-0.038147813564183466	-0.08767122532768436	0.26294417434573536	0.6897007577644185	0.11532650334075725	0.09101915367483293
GCA_000018865	Chloroflexus aurantiacus J-10-fl	324602	Bacteria; Chloroflexi; Chloroflexia; Chloroflexales; Chloroflexineae; Chloroflexaceae; Chloroflexus.	6.0	0.5712911094408123	0.5727796101492943	0.5663285600636436	3853.0	0.552003753700294	0.8197810000910899	0.8045539627816918	5258541.0	947689.0	4230780.0	48.0	51.02241653881075	53.21866771635028	58.2334661817721	47.82955011565404	49.26897412053157	56.6334733865522	53.0	1.5058760559743471	4.038921448841165	0.18669610695174688	1.2407659682909957	-4.979138333765892	-6.904339622641512	-1.933947677134708	-2.336710566037736	17.0	16.0	0.8915131066701272	3.0	3.0	2667.0	1050.472	2553.0	994.1360000000001	100.0	5.56385189195176	2.4995550994213067	2.7793060102817084	411.0	-11.087138773388775	-15.6697972972973	4.582658523908523	-11.559615384615384	-15.603846153846149	4.044230769230769	-0.1006549512092216	0.0426148369641266	-0.11749244502261813	-0.027475486178782964	-0.07421631854578083	1.3191799490226002	2.79815548055017	0.4195504801453413	0.4045844796262652
GCA_000007705	Chromobacterium violaceum ATCC 12472	243365	Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Chromobacteriaceae; Chromobacterium.	0.8	0.6630004915555758	0.6652245663759995	0.5919360937795425	4195.0	0.5386095566483899	0.8740814720021552	0.8576616264091533	4751080.0	598249.0	4074819.0	97.0	32.81880125724865	42.83849142510447	54.88405718394014	31.952298398889642	36.30731069434783	49.00649363371237	53.0	1.1947811862697997	3.2241264481781227	0.3572702857099153	0.9895107740046184	-4.321609058402836	-5.561698113207545	-1.8479532395709284	-1.7055373584905662	17.0	17.0	0.8855780691299165	8.0	8.0	2593.0	1006.426	2390.0	1030.306	99.98	4.210755030363668	1.7554333231842865	3.1320260338404755	1022.0	-11.907796327212019	-20.22439780586692	8.316601478654901	-9.032692307692308	-14.919230769230769	5.886538461538462	-0.43952147772163236	-0.24144719480542717	-0.29219423623379737	-0.10709054417259144	-0.15246056790247295	0.8375109005598844	2.2346156741735044	0.3782059594755661	0.32412252681764003
GCA_000008765	Clostridium acetobutylicum ATCC 824	272562	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	0.58	0.31520281203953554	0.31569161026271697	0.33433558840724964	3602.0	0.2397636993277653	0.8712868699376789	0.8522718276121071	3940880.0	507243.0	3358701.0	72.0	39.525755231716744	53.31018140591932	59.433543848407574	36.40427765073885	47.88215488992039	57.55097092053109	59.0	5.811843573073193	8.112435601046286	3.5325333892533086	3.5267509654509523	-6.834680732926136	-9.64084745762712	-1.543221371460305	-1.9797264406779664	16.0	15.0	0.8031649083842309	11.0	11.0	3115.0	993.1080000000001	3213.0	669.2339999999999	99.97	3.524660784977792	2.4956765798336167	2.9031446221079302	861.0	-4.843024035774175	-6.765676355505871	1.9226523197316936	-5.492857142857141	-7.6375	2.144642857142857	-0.14035402823937068	0.13417920338260048	0.11546057242535773	-0.03167525955844414	-0.10181969696685793	2.2793101838198844	4.585684635595333	0.5890871737923375	0.7062093281510272
GCA_000009685	Clostridium perfringens str. 13	195102	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	0.2	0.29494585071588564	0.2954303429403601	0.3462952488687783	2534.0	0.19576570688549194	0.8504329639806956	0.8141345833484527	3031430.0	453402.0	2467992.0	95.0	34.24041065471788	49.72516121206908	58.59974790961938	33.98973963644237	40.916232630169745	51.79619769883486	57.0	6.312998716199463	7.520197078781517	4.003937447500035	2.815764084674087	-7.055785319652686	-9.946071428571429	-1.564122209944755	-1.977382857142857	16.0	15.0	0.8571428571428571	10.0	9.0	2250.0	717.448	2302.0	482.58	86.94	1.1260032301737186	2.401288752202082	2.8928892528163432	506.0	-4.639307753164559	-6.710814873417722	2.0715071202531647	-5.332075471698113	-7.505094339622642	2.173018867924528	-0.1699340892969437	0.1493256656795412	0.04900381305904339	-0.11610203889064329	-0.17715233831682925	2.309061268699428	4.70443299410743	0.6047955801104972	0.7180031570639306
GCA_000007625	Clostridium tetani E88	212717	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium.	0.5	0.2902362314242483	0.2906622233211853	0.3273875882571535	2620.0	0.2851887578438026	0.8866596814647918	0.8681311536550312	2799251.0	317268.0	2430117.0	52.0	35.832240731569684	52.5583091636079	59.6580365614923	34.47084903862573	46.994744261246595	57.25317878430553	57.0	6.1243490519785135	8.188955520818915	3.9216025244667434	3.5063647020548143	-6.83761450381678	-9.733859649122806	-1.5117313816793931	-2.118826666666666	16.0	15.0	0.7996183206106869	6.0	6.0	2242.0	720.332	2298.0	475.106	99.56	2.659495849362855	2.6758888033536348	2.914695403327689	678.0	-4.598397705544934	-6.253403441682599	1.655005736137667	-5.5166666666666675	-7.3425925925925934	1.8259259259259255	-0.08193192321276876	0.19969324532639876	0.1032746812027006	-0.04031070943322065	-0.10585509676581445	2.20274652751177	4.682590818764101	0.5807893129770992	0.69576106870229
GCA_000012325	Colwellia psychrerythraea 34H	167879	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Colwellia.	7.14	0.3889006382948725	0.3898622970571729	0.4192690099425851	4393.0	0.3270224234157656	0.8462342597865696	0.8315952564403203	5373180.0	826211.0	4468311.0	87.0	47.13219373049793	52.568897232770425	59.310083402428134	37.672256058174845	39.43697470385812	51.672652151294145	53.0	2.8344690554290306	5.00006561762614	1.813087852375816	2.2059602081556453	-3.4148508991577358	-5.542641509433963	-0.9886822353744696	-1.3379671698113211	17.0	17.0	0.883223309811063	9.0	9.0	2380.0	659.932	1785.0	390.47	99.93	3.3721205664595164	1.2436222057443946	1.9655996106289488	221.0	-5.094322169059012	-9.174333561175663	4.080011392116655	-7.109615384615385	-10.978846153846153	3.8692307692307697	-0.3673064448021218	0.39559594950560883	-0.051661773124740115	-0.12877121077899742	-0.24980403280603955	1.0213812030532146	2.7941054094704945	0.39154746187115863	0.3174436603687685
GCA_000742735	Corynebacterium glutamicum	1718	Bacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium.	1.2	0.5512831091674231	0.5530448748937874	0.5800888888888889	2777.0	0.5418357623293898	0.8775281123904329	0.8437169486886289	3145677.0	385257.0	2654061.0	56.0	49.88344660095748	52.17944606199149	58.12643555237708	33.645772576727765	36.62071870841556	47.98864958681461	54.0	0.9207737555612244	4.034016761367652	0.18945617193811745	1.351497199632073	-3.2714517291066287	-6.047222222222223	-1.5340828314121095	-1.9818240740740745	16.0	15.0	0.7792581922938423	6.0	6.0	1633.0	618.594	1423.0	501.296	100.0	9.143071485363775	2.48110127508379	2.8773725159248373	313.0	-9.823132443161317	-14.273493323709852	4.450360880548538	-10.194230769230774	-14.013461538461534	3.8192307692307685	-0.1377198255171624	0.03777800291472293	-0.14181549053163037	-0.17440921448602204	-0.29817731938149505	0.731317583623107	2.682519561735579	0.3652884407634137	0.3319063737846597
GCA_000007765	Coxiella burnetii RSA 493	227377	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Coxiella.	8.0	0.4327789646756189	0.43397683994221575	0.4708750658935161	1823.0	0.42391294971434906	0.9159541939205555	0.7840008500055882	1995281.0	167695.0	1564302.0	41.0	53.61081900470333	54.45593339545087	58.71499747196786	53.950016996857464	52.22774115852417	58.188925085556725	54.0	1.2813960124114303	3.988620088028629	0.8340704100817771	1.9388122745229108	-2.8621996708722017	-4.838703703703703	-1.2860742512342305	-1.774695185185185	17.0	16.0	0.7054306088864509	1.0	1.0	778.0	360.58	678.0	259.036	100.0	6.015721806933343	2.648132937539613	2.7183660675800763	234.0	-7.416612806702572	-10.270562537402752	2.85394973070018	-7.238461538461538	-10.703846153846156	3.4653846153846155	-0.02583652396124327	-0.024020570155696256	0.21424164487102854	-0.008959761714412033	-0.040917345420303466	0.44732560232965324	2.0498078135057183	0.22897421832144815	0.22982117388919365
GCA_000011905	Dehalococcoides mccartyi 195	243164	Bacteria; Chloroflexi; Dehalococcoidia; Dehalococcoidales; Dehalococcoidaceae; Dehalococcoides.	19.0	0.4964955220559604	0.4981204177402691	0.5021109770808203	1492.0	0.4060402684563759	0.907448357510274	0.8806738698527611	1469720.0	136025.0	1294344.0	45.0	50.66467140877797	50.23908697816754	57.63678082110052	48.72349818109496	47.175821302837385	56.19740721386857	50.0	1.9586536480860972	3.7797304506484304	0.9280301676472422	2.0751382418100857	-4.857364185110664	-5.989399999999998	-1.7153155868544616	-1.8806176	17.0	16.0	0.8176943699731903	1.0	1.0	1045.0	419.39	1037.0	328.664	99.68	3.022452643825374	2.42175002386121	3.116491323229954	150.0	-8.311	-13.05334899328859	4.742348993288591	-8.32	-13.604000000000001	5.284	-0.22292418855468168	0.0010829021778366432	0.1142157625847355	-0.02497317835462807	-0.06097375290003507	1.030623480438855	1.7045922088383447	0.4193096514745308	0.47475603217158174
GCA_000008565	Deinococcus radiodurans R1	243230	Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus.	1.5	0.6757020075490421	0.6779178688732829	0.6488174328992825	2997.0	0.6704457455806633	0.9068251210557644	0.906043346817006	3060986.0	285207.0	2773386.0	47.0	36.53040991645578	48.35479013395207	57.97910871316442	29.37665611436467	39.1208940099442	50.82771551301313	53.0	1.0729155793966507	4.1525908148509165	0.965638115304212	1.8021674721433087	-3.120947930574099	-7.192264150943396	-1.9802083778371244	-2.342813962264151	18.0	17.0	0.6056056056056056	3.0	3.0	1104.0	628.65	1275.0	812.832	100.0	8.167513330206281	2.528346706359941	3.329643236824376	501.0	-15.610504913588615	-19.47222975262623	3.861724839037615	-11.833333333333336	-18.045098039215684	6.211764705882352	-0.24065537160331502	-0.2419634471251043	0.6085466895747014	-0.12334431071596541	-0.19096135250361343	0.10727746409243877	2.3504233427076078	0.15860860860860865	0.15421021021021025
GCA_000018665	Delftia acidovorans SPH-1	398578	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Delftia.	4.62	0.675416762749326	0.6775527080108986	0.6064104305310335	5975.0	0.6618119694779124	0.8883853066281059	0.8765984082190299	6767514.0	755354.0	5932392.0	79.0	32.971113629377754	44.04257585761074	55.525892325038654	33.483391882088355	39.06882248117989	49.78176906322892	54.0	1.0426802518348548	3.848135862550087	0.5653538319517059	1.1107477790859976	-3.868568798125208	-5.7427777777777775	-1.5673479209909769	-1.6748262962962963	17.0	17.0	0.9278661087866108	5.0	5.0	3254.0	1112.406	3038.0	1136.766	100.0	6.9367177398184205	1.7509172082249196	3.0377414504343467	1339.0	-11.39818836936484	-21.0042902631138	9.606101893748953	-10.013461538461538	-16.174999999999994	6.161538461538462	-0.4236121681868062	-0.12148657190339676	-0.35858077192081383	-0.10344945432276283	-0.11293057409972909	0.47732641988314894	2.737388083464089	0.35842577405857745	0.3181981589958159
GCA_000025945	Desulfotalea psychrophila LSv54	177439	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfobacterales; Desulfobulbaceae; Desulfotalea.	27.0	0.4773685856090708	0.4786888934725946	0.444945721133512	2996.0	0.4155178844646079	0.8504672923721321	0.8224317367711657	3523383.0	526861.0	2897742.0	63.0	54.63800659559839	54.347231045556185	58.866848606766	45.36918368872142	45.54179635832095	55.6058334523325	51.0	2.0447089338887627	4.42015139731063	0.9002660129162651	2.260599135368334	-4.2091191191191175	-6.427843137254902	-1.3632992726059463	-1.531241568627451	17.0	17.0	0.8708277703604806	7.0	7.0	1821.0	642.016	1671.0	474.918	99.99	3.8999537254470815	2.004785200424992	3.29640166839994	1158.0	-6.871376545272303	-11.885098563314402	5.013722018042098	-6.53265306122449	-11.595918367346938	5.063265306122449	-0.3918261783315664	-0.04929485115771505	0.009881538685644495	-0.05539646221283687	-0.16202177218291286	1.1444429209724976	2.1595522619422964	0.3935193591455274	0.39922630173564755
GCA_000016165	Desulfotomaculum reducens MI-1	349161	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum.	20.0	0.4321892704640423	0.4334300278743111	0.4586966159302498	3392.0	0.3493947338676106	0.8594488961515522	0.8365759412699856	3608104.0	507123.0	3018453.0	68.0	54.665917659377534	55.352797893583315	59.45197998836396	47.74119217057826	45.6412028645234	56.00913511502095	55.0	3.9613564853859806	6.333621345783175	1.4404783042367142	1.827919276730396	-6.9986729578295215	-8.91851851851852	-1.931782730757893	-2.446175185185185	16.0	15.0	0.7066627358490566	8.0	8.0	2752.0	1098.5839999999998	3006.0	889.9739999999999	99.96	3.374286088960246	2.3967067683929826	3.254443099679044	676.0	-7.984955726092091	-10.388589138134591	2.403633412042503	-10.220754716981133	-11.128301886792451	0.9075471698113209	-0.263558558258601	0.28000142612979306	-0.6224269619217321	-0.05790967557374616	-0.17544903597701816	2.5208781811492664	4.505702069052779	0.4874457547169812	0.6238284198113209
GCA_000195755	Desulfovibrio vulgaris str. Hildenborough	882	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio.	14.0	0.6341339048373362	0.6361297995973317	0.605814562598219	3379.0	0.6155168028590621	0.8769035341086092	0.8655600418722895	3570858.0	439560.0	3090792.0	66.0	41.657674819962466	51.255209523469404	58.68325461719614	35.27096379835207	41.67659130445169	52.735531011849176	55.0	1.533388808113603	3.891582573999052	0.6070658229346008	1.024652315440888	-5.137738976028401	-6.9318181818181825	-1.9313710210121424	-1.9869570909090908	18.0	17.0	0.8239124001183782	5.0	5.0	2296.0	836.7239999999999	2326.0	876.67	100.0	4.936953661543256	2.0337641445732433	3.341420175362652	897.0	-13.051988121287902	-17.863888715223503	4.811900593935605	-10.928846153846154	-16.29807692307692	5.369230769230769	-0.39134737990485907	-0.16266808916098277	0.11582329360618168	-0.10135299489002925	-0.18688087138989706	0.9263229851790021	2.866930258558164	0.43186623261319923	0.4289227582124889
GCA_000018145	Dinoroseobacter shibae DFL 12 = DSM 16493	398580	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Dinoroseobacter.	4.08	0.6641981129688518	0.6663617101649072	0.6420161397010187	3546.0	0.615096671459638	0.8985231624368268	0.8864975680707962	3789584.0	384555.0	3359457.0	42.0	37.69204151207807	48.338068261342656	58.29385545760004	34.24805123486103	42.83004691859652	55.59916771546954	53.0	1.7634221961189762	4.2356654914126635	0.9405843616069886	2.155962761134391	-4.934647490129704	-6.5573584905660365	-2.165407185561203	-2.3171113207547167	17.0	16.0	0.8804286520022561	2.0	2.0	2359.0	958.78	2381.0	1093.972	100.0	4.9731039300875945	2.688780475890187	3.666442070216824	995.0	-13.534049166431195	-20.199632664594517	6.665583498163322	-11.213725490196078	-17.888235294117642	6.674509803921567	-0.26665131361773303	-0.1714434200512784	0.0013391634446863908	-0.04622593103471215	-0.1139478994685242	0.8228378345119877	2.0797027302782727	0.39487309644670054	0.36295205865764235
GCA_000012565	Ehrlichia canis str. Jake	269484	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Ehrlichia.	28.0	0.30991183655976945	0.31036322563227553	0.326482464497981	925.0	0.2328358019882252	0.7252131130088287	0.7168513265857053	1315030.0	361353.0	942681.0	35.0	39.536668400131134	54.14159687822587	60.22846636721844	38.28655407618362	50.361453122534634	58.48905491936906	52.0	4.121306828621617	6.231071568083966	3.7779275736304134	4.540146927598938	-2.272972972972974	-4.488269230769231	-0.8475973621621591	-1.4274376923076924	17.0	17.0	0.8951351351351351	1.0	1.0	285.0	107.62200000000001	175.0	64.586	99.96	3.397783504438048	2.2775417546444388	2.325913782142517	160.0	-5.085454545454546	-6.817716450216451	1.7322619047619046	-5.6686274509803924	-7.286274509803923	1.61764705882353	-0.020796999385557704	0.11467468646378819	-0.06616484818104224	-0.028880221476071263	-0.06981958371478134	0.3433792549912038	1.6909246404850276	0.19175999999999999	0.1193664864864865
GCA_000013145	Ehrlichia chaffeensis str. Arkansas	205920	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Anaplasmataceae; Ehrlichia.	19.0	0.315612374051413	0.3160672806745414	0.33029437111625165	883.0	0.2988278265444749	0.7813369289469567	0.7690852609313682	1176248.0	257202.0	904635.0	36.0	40.567087251012396	54.71469271590559	60.372899786637745	38.78209446598047	50.50873011936322	58.14336738200553	52.0	3.815994454386732	6.159913678847567	3.5359064634607917	4.695241158654693	-2.3155782312925157	-4.48	-0.8657726530612215	-1.3622242307692307	18.0	17.0	0.8980747451868629	1.0	1.0	253.0	105.964	176.0	64.664	99.99	4.157734921151318	2.4975163232382407	2.498052160659955	183.0	-5.109409761634506	-7.021770715096482	1.9123609534619752	-5.626274509803923	-7.9411764705882355	2.3149019607843138	-0.00021450209493336094	0.10115938479830819	0.21049426186704587	-0.036929357584471634	-0.0768708072323633	0.2800879909259404	1.4646725201928739	0.16651868629671576	0.12608833522083807
GCA_000017665	Cronobacter sakazakii ATCC BAA-894	290339	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Cronobacter.	0.23	0.5805813659303053	0.5826716769251549	0.5254103315199703	3901.0	0.4675447907620058	0.8778707770604753	0.8595763228094304	4368373.0	533506.0	3754950.0	81.0	41.45345299482521	45.099548211278716	55.72500756791216	35.30081749531391	35.50969969318719	47.93351924028863	54.0	1.7471442070737464	4.289503355097419	0.14313040374945984	1.3592621689529965	-4.9024141465914735	-5.939999999999999	-1.6369283188108756	-1.6931671698113209	17.0	17.0	0.9013073570879262	7.0	7.0	2801.0	909.544	2601.0	782.1619999999999	100.0	5.310014430877041	1.5568580353527464	2.596775453266869	398.0	-9.32733316221766	-16.274573921971253	6.947240759753593	-8.49423076923077	-13.994230769230766	5.5	-0.40046489834377336	-0.08931839128053744	-0.2083187858030883	-0.13982031887798357	-0.21263735222281566	1.6040138033242866	2.930241186144422	0.4848643937451935	0.46624916688028706
GCA_000007785	Enterococcus faecalis V583	226185	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus.	0.5	0.3808781296461815	0.3818766736171483	0.3994464532833356	3112.0	0.3128069829578581	0.8882919400092789	0.8615324091035792	3218031.0	359480.0	2772438.0	67.0	47.27746085766734	52.65798874965056	58.645100496843824	38.193946894613795	40.47368975802999	52.08387760543528	62.0	4.6792280130023824	6.560969557841755	2.364282776413518	2.6787046725959445	-6.413974935732631	-9.187580645161292	-1.7904595115681274	-1.804564838709677	16.0	15.0	0.8280848329048843	4.0	4.0	2651.0	1044.238	2639.0	752.5260000000001	99.53	2.709472332865188	1.7487299096912126	2.3878442668212587	327.0	-5.552038640906063	-8.514223850766156	2.9621852098600936	-5.511754385964912	-9.410526315789474	3.898771929824561	-0.2676532829257105	-0.007255759108797637	0.31618101287079986	-0.1118801542809472	-0.23138557474247298	2.3149452365888643	3.8822648852458106	0.5163116966580976	0.6061934447300771
GCA_000011605	Pectobacterium atrosepticum SCRI1043	218491	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Pectobacterium.	0.2	0.5224406372191749	0.524097242807751	0.5026064473080613	4300.0	0.4244135865895545	0.8624013851448821	0.8404624864164214	5064019.0	696802.0	4256118.0	75.0	50.68569737265975	51.29265829911781	57.91652115221907	41.691802271533405	41.099770920072416	51.772876164005396	57.0	1.884837269594184	4.092081138618346	0.3932846829502798	1.3210089143299486	-4.6456232558139385	-5.803859649122804	-1.5567326325581492	-1.722778596491228	17.0	17.0	0.9051162790697674	7.0	7.0	3021.0	1014.7560000000001	2781.0	802.836	100.0	4.668959000682888	1.6669257840961196	2.548449464463781	271.0	-8.217121564974383	-13.654310666045644	5.437189101071263	-8.603571428571428	-13.230357142857144	4.626785714285715	-0.345905890095075	0.04702983405336173	-0.1490482254196159	-0.1060775900552908	-0.19872020123434905	1.491552586643904	2.771072224288398	0.46656837209302326	0.4600381395348837
GCA_000801205	Escherichia coli str. K-12 substr. MG1655	511145	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia.	0.35	0.5185429788925745	0.5203725157115674	0.5170560352124598	4387.0	0.4155296878889535	0.88947559227412	0.8679742694956966	4636831.0	512483.0	4024650.0	85.0	48.61658197498043	49.027779917828404	57.03176455835497	37.416280928622285	37.20955265284819	49.208742748742324	58.0	1.8010446653752592	4.3382707723637575	0.3668709806075191	1.4124775917592522	-4.670031912468644	-5.896206896551725	-1.5167909049464434	-1.7242317241379308	17.0	17.0	0.8933211762024162	7.0	7.0	3027.0	990.28	2787.0	783.222	100.0	5.704244873485874	1.595792675633014	2.4771060797877573	209.0	-8.580573636150786	-13.600081948021538	5.019508311870756	-8.40909090909091	-13.39818181818182	4.98909090909091	-0.35578347303973984	-0.01998499568110495	-0.006059837117494355	-0.13716955577638007	-0.24105165040692877	1.4341736847677402	2.925793180604505	0.46426259402780945	0.45675359015272393
GCA_000014645	Francisella tularensis subsp. novicida U112	401614	Bacteria; Proteobacteria; Gammaproteobacteria; Thiotrichales; Francisellaceae; Francisella.	3.0	0.3310299093008448	0.3316574516796314	0.36881946267611804	1758.0	0.25515513942676515	0.9112433253701118	0.8921242639517369	1910031.0	169528.0	1703985.0	37.0	41.47441737618688	53.42737458103304	59.729557742960345	38.33693153433968	45.021348987974456	56.064178752815685	57.0	4.041322712938193	6.602894140374652	3.59683361317423	4.665521479541625	-3.0638339021615515	-5.6728070175438585	-0.8784526166097807	-1.2805631578947367	17.0	16.0	0.9266211604095564	3.0	3.0	866.0	241.21200000000002	711.0	137.938	100.0	4.552437965225778	1.7391926871934231	2.0936147441311297	131.0	-4.508228571428571	-7.679462857142857	3.1712342857142857	-5.189818181818182	-8.461818181818183	3.2720000000000007	-0.16928714221717767	0.15118789999009033	0.03177491954462098	-0.06136625028965089	-0.15733555427301052	0.4444890997639632	1.9373726608330273	0.3553970420932878	0.32597383390216156
GCA_000400875	Fusobacterium nucleatum subsp. animalis 4_8	469607	Bacteria; Fusobacteria; Fusobacteriales; Fusobacteriaceae; Fusobacterium.	0.72	0.27402087439327216	0.2743630642208249	0.3140223192624939	2004.0	0.2197381825237874	0.9040714785118256	0.8528771701882175	2261267.0	216920.0	1928583.0	45.0	32.753644163819445	49.909977788843214	59.76905685655001	31.875379030005032	43.519360136029675	56.695874971416934	52.0	6.562849577264147	7.172834030048215	4.9431018713700166	5.1027657673589335	-6.324451097804372	-8.537500000000001	-1.3880147205588844	-1.7368680769230769	17.0	15.0	0.9096806387225548	5.0	5.0	1784.0	522.318	1754.0	321.26	44.54	-0.13837283065829278	2.7158758833290286	2.7720214792958497	468.0	-3.89197	-6.072895000000001	2.180925	-4.71	-6.845999999999999	2.136	-0.020254387055140443	0.21018404561186232	-0.020599057739261857	-0.0514176071492801	-0.12804288713272252	1.61974770589413	2.070068262689282	0.6295818363273453	0.7149401197604791
GCA_000007985	Geobacter sulfurreducens PCA	243231	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfuromonadales; Geobacteraceae; Geobacter.	6.0	0.6158392639615731	0.6176300878349392	0.5641560246720528	3430.0	0.6017538046671632	0.917502244287554	0.9087020676810008	3814128.0	314657.0	3465906.0	47.0	42.385464523636244	50.849604954896066	59.321618036184674	46.48825556031249	49.15682631917634	58.301597107772075	56.0	2.0001337600057583	3.9703064143296576	0.3637809715492508	1.678219060990973	-5.944094488188942	-6.957857142857144	-2.0363343248760644	-2.111636071428572	17.0	16.0	0.8463556851311953	2.0	2.0	2731.0	964.1160000000001	2781.0	970.4060000000001	99.98	3.651811317308716	2.9673035367904514	3.9266809861331082	1708.0	-11.315386878493676	-17.352703736393053	6.037316857899383	-7.915094339622639	-14.277358490566039	6.362264150943397	-0.24432273788745604	-0.3005016598534269	0.05382313048864485	-0.017194759047037662	-0.03328990731041533	1.6363527884565074	2.2920873533386845	0.5151265306122448	0.527869970845481
